"title","count(title)"
"INTERIVNGO",3
"CVBITVS/1",3
"NVPTVRIO",3
"FREGELLAE/N",3
"FANATICVS",3
"APIDANVS/N",3
"FARRAGO",3
"LABROS/N",3
"CONTVOR",3
"FASCINO",3
"CONVBIALIS",3
"ALSIVS",3
"APOLLONIVS/N",3
"LEVCONOE/N",3
"DELINO",3
"LEVACI/N",3
"NYSEIDES/N",3
"CONVERSIO/2",3
"ALTOR",3
"APPELLATIO",3
"OBAERATVS/2",3
"SVPERNE",3
"APPENNINIGENVS/A",3
"FAVTRIX",3
"DICACITAS",3
"REPOSITVS",3
"CYBELVS/N",3
"QVOMODOCVMQVE",3
"DIFFLEO",3
"AMARITIES",3
"FEBRICITO",3
"AMASENVS/N",3
"LIBERATOR",3
"OBIVRGATOR",3
"REPVLSO",3
"DOMVNCVLA",3
"TESTAMENTARIVS/2",3
"QVOVIS",3
"EHEM",3
"AMBARRI/N",3
"EXCEPTO",3
"TESTIS/2",3
"ZELO",3
"OPVSCVLVM",3
"FENILIA",3
"LIBVRNA",3
"ORATORIVS",3
"ENODO",3
"SVSA/N",3
"OBNVBO",3
"CYPARISSVS",3
"LIBYSTIS/A",3
"ARABVS/A",3
"AMBVBAIA",3
"LICENTIO",3
"ORCHOMENOS/N",3
"LICINVS/N",3
"CYTHERIACVS/N",3
"ORESITROPHVS/N",3
"AMETHYSTVS",3
"RESTRICTVS",3
"LIGNATIO",3
"AMICVLVS",3
"ARCHIEPISCOPVS",3
"AMASIO",3
"RATIOCINOR",3
"LILYBEIVS/A",3
"SYNAGOGA",3
"FETIFICO",3
"RETICVLVM",3
"THEOCRITVS/N",3
"ANSVLA",3
"ARDEATES/N",3
"CONFISCO",3
"ANTEVENTVLVS",3
"HORTALVS/N",3
"RETRVDO",3
"APERTIO",3
"RESVPINO",3
"EXOSSO",3
"OSCEN",3
"SYRVS/A",3
"POLYTIMVS/N",3
"REVERBERO/2",3
"OSCITATIO",3
"ARMILLVM",3
"PROCVLINA/N",3
"CAERELLIA/N",3
"IPSIMA",3
"PROCRIS/N",3
"ZETES/N",3
"COGITATVM",3
"MVLIERARIVS/2",3
"CEVS/A",3
"PVTEOLI/N",3
"ADACTVS",3
"CLAVIGER",3
"IRRITATIO",3
"PYRAGMON/N",3
"ADEQVITO",3
"CERYLVS/N",3
"NITRVM",3
"MANDATVS",3
"EPOS",3
"CHELYDRVS",3
"ISTIVSMODI",3
"ISMARA/N",3
"COLLECTVS/1",3
"COLLIBET",3
"CISTVLA",3
"ISTHMVS",3
"INSECTATIO",3
"ADIABENVS/A",3
"COLLVCTOR",3
"COLOSTRA",3
"COLLYRIVM",3
"ERECTVS",3
"INSERTO",3
"DVODETRIGINTA",3
"COLVM",3
"MVRMILLO",3
"ALLOCVTIO",3
"NONACRINVS/A",3
"CHVNI/N",3
"CICARO",3
"CYPERVS/N",3
"PERICTIONE/N",3
"MALACA/N",3
"INSOPITVS",3
"PROSERO/3",3
"PROMETHIADES/N",3
"MEDICVS/A",3
"INSPERANS",3
"RELIGIOSITAS",3
"PROMISSVS",3
"INSPICO",3
"IVGVRTHINVS/A",3
"NOSTRAS",3
"ERYTHRAE/N",3
"PRAEMEDITATVS",3
"ADONYAS/N",3
"PROMVNTVRIVM",3
"PRAEMOLLIS",3
"TRIPARTITVS",3
"IVNIANVS/A",3
"VNGVENTARIA",3
"COMMAGENVS/A",3
"INSTRVCTIO",3
"MYCENAEVS/A",3
"IVRISPERITVS",3
"NOVERCALIS",3
"ALAVDA/N",3
"HELIOPOLIS/N",3
"AMBVLATOR",3
"INSVLTVS",3
"EBVRACVM/N",3
"A/N",3
"COMMINATIO",3
"ECBATANA/N",3
"PROPINATIO",3
"EVA/N",3
"ABAVVS",3
"EVERES/N",3
"PRAERAPIDVS",3
"IESSE/N",3
"EVHAN/N",3
"INTEGVMENTVM",3
"HERECINA",3
"ETESIAE",3
"NARBONENSIS/N",3
"CORCYRAEVS/A",3
"MINVTALIS",3
"IAPYGIA/N",3
"CRETATVS",3
"COMOEDVS/1",3
"NARYCIVS/A",3
"CIRCVMIACEO",3
"INTERMINVS",3
"PRAESTIGIATOR",3
"CIRCVMPONO",3
"CIRCVMSCRIPTIO",3
"ESCVLENTVS",3
"CIRCVMSITVS",3
"LABICI/N",3
"FVRAX",3
"PRAETEGO",3
"CIRCVMSTIPO",3
"PRAETENTO",3
"CIRCVMTONO",3
"EFFLORESCO",3
"LAETINVS/N",3
"PROTESILAVS/N",3
"HYSTERICVS",3
"COMPLEXIO",3
"PRAETERMEO",3
"EVIRO",3
"MAMERTINVS/A",3
"NAVICVLARIVS/1",3
"CISSEIS/N",3
"NAVIGER",3
"PRAETVMIDVS",3
"AEGRIMONIA",3
"CONATA",3
"CITHARISTA",3
"MVSCARIVS",3
"PROXIMO/2",3
"CONCESSVS/2",3
"INTERTEXO",3
"PROXVMVS/N",3
"AENIGMA",3
"PRVNVS",3
"INTVBVM",3
"CLARISONVS",3
"EXCELLENTIA",3
"ACCLAMATIO",3
"NECOPINVS",3
"PTERELAS/N",3
"INTRACTATVS",3
"ACCOLO/2",3
"QVINQVIPLEX",3
"CONCRETIO",3
"ROBIGINOSVS",3
"CLAVSVLA",3
"NARTHECIVM",3
"PRIMIGENVS",3
"NITELLA",3
"NELEVS/N",3
"NEMETES/N",3
"EMENDATVS",3
"MVTESCO",3
"DIVINO",3
"PERSEVERATIO",3
"AESTIMATOR",3
"MONOBAZVS/N",3
"PRIMIPOTENS",3
"NEPOS/2",3
"MONSTRATOR",3
"RESTITVTOR",3
"ACHELOIVS/A",3
"SILVESCO",3
"DODONAEVS/A",3
"VIVIFICVS",3
"ACINACES",3
"APHRONITRVM",3
"CONFESSOR",3
"PROCRASTINO",3
"NAVIVS/N",3
"OSOR",3
"COACTO",3
"AETOLIA/N",3
"FALSITAS",3
"ACROAMA",3
"ENNIA/N",3
"BASCAVDA",3
"DOMITO",3
"PROCESSVS",3
"INNABILIS",3
"ACTVOSVS",3
"DOMVSIO",3
"PVRITER",3
"BRACA",3
"XYSTVS",3
"PROGNE",3
"SVBNEVTER",3
"BVXETVM",3
"PIPLEIVS/N",3
"DETVRPO",3
"BLITHO/N",3
"VACCVLA",3
"DENIGRO",3
"DEVERSITOR",3
"BOEOTVS/A",3
"PRAEPONDERO",3
"PIRVSTAE/N",3
"CAPENVS/A",3
"HYLACTOR/N",3
"SVBCAVVS",3
"ECCILE",3
"DEBELLATOR",3
"VERNACVLVS",3
"PISANDER/N",3
"INARIME/N",3
"CAPITO",3
"EXACERBESCO",3
"DECENNIS",3
"DECENTIA",3
"SOLVTIO",3
"VETERINVS",3
"INCANVS",3
"HYPOTHESIS",3
"CAPREOLATIM",3
"DIAETA",3
"VOLENTIA",3
"INCENSOR",3
"DIANIVM/N",3
"VRIGO",3
"IACTANS",3
"GENITVS",3
"DICTAMNVS",3
"VIBIVS/N",3
"VXOREMDEDVCERE",3
"IAMBEVS",3
"AGNOMEN",3
"ALVMNVS/2",3
"BRITOMARTIS/N",3
"VACVVM",3
"IMPVLSOR",3
"IASIDES/N",3
"PRAEFISCINE",3
"VICTIVS/N",3
"ASCLEPIADES/N",3
"DIFFINGO",3
"DISSOLVBILIS",3
"SERENVM",3
"CARIO/N",3
"DIFFVSVS",3
"INTERFEMINIVM",3
"INCONFVSVS",3
"PLAVSOR",3
"BVCINATOR",3
"CIRCVLO",3
"CARMENTIS/N",3
"IDALIA/N",3
"IOCINOR",3
"BVCVLA",3
"SPATALE/N",3
"VIEO",3
"DIIVDICO",3
"VALETVDINARIVM",3
"PERVSINVS/A",3
"PERVERSITAS",3
"CVNCTIM",3
"SERTORIANVS/A",3
"DEFRENATVS",3
"BYZANTIVM/N",3
"DISPESCO",3
"CABVRVS/N",3
"CASSIVS/A",3
"IGNORATIO",3
"OSTANES/N",3
"SPINTRIA",3
"SESTERTIARIVS",3
"VASACES/N",3
"PETESSO",3
"PEDISEQVVS",3
"DEIPYLVS/N",3
"VINDICIAE",3
"ILLAC",3
"VINOLENTVS/2",3
"GYMNOSOPHISTAE",3
"ILLAVDATVS",3
"CAECO",3
"PHAEACES/N",3
"SEXTILIS/A",3
"PROBLEMA",3
"INDVBITO",3
"VIRIDANS",3
"VEIENTANVS/A",3
"DEMANO",3
"VELADARE",3
"RECIPROCO",3
"INELVCTABILIS",3
"VELANIVS/N",3
"IMAGINATIO",3
"OGGERO",3
"VELIVOLVS",3
"ACASTVS/N",3
"DISPALOR",3
"CAESENNIVS/N",3
"STABERIVS/N",3
"OPITVLATOR",3
"POLYHYMNIA/N",3
"VELLICO",3
"CAESONINVS/N",3
"VENAFRANVS/A",3
"SIGILLATVS",3
"IMMEDICABILIS",3
"POMETIA/N",3
"STATOR",3
"CALCEAMENTVM",3
"ADMETVS/N",3
"HIPPOMENES/N",3
"STELLIGER",3
"POMPONIANVS/N",3
"VENENIFER",3
"HIRCINVS",3
"RARENTER",3
"DISSOLVTVS",3
"VOCATES/N",3
"IMMVNITAS",3
"DEPRAESENTIARVM",3
"HISTORICVS/2",3
"STICTE/N",3
"SILVIVS/N",3
"VENTVRVM",3
"CHRYSE/N",3
"DITHYRAMBVS",3
"VOLSO/N",3
"SIMONIDES/N",3
"HOMILIA",3
"SINCERE",3
"SVCCVSSVS",3
"IMPLACIDVS",3
"GNOSVS/N",3
"CYZICVS/N",3
"SINGVLTO",3
"CENTICEPS",3
"VOTIFER",3
"VERMINO",3
"HORTAMEN",3
"TABERNVLA",3
"CERASINVS",3
"IMPROPERO/2",3
"CAMVRTIVS/N",3
"DESTINATIO",3
"VERRINVS",3
"VERSATILIS",3
"STRVTHOCAMELVS",3
"DANAVS/N",3
"CANISTRVM",3
"CANNENSIS/N",3
"CANTERBVRY/N1",3
"HYALE/N",3
"SVAVIDICVS",3
"DESCIO",3
"TVRBVLENTO",3
"MAGNILOQVVS",3
"FVTVTIO",3
"PIAMENTVM",3
"MENEDEMVS/N",3
"TRICEPS",3
"PISCATVS",3
"AVRIGO",3
"GRAPHICVS",3
"MAHOMETANVS/A",3
"THESTORIDES/N",3
"TRIERARCHVS",3
"GVSTVLVM",3
"HALAESINVS/A",3
"ARGIODVS/N",3
"SARCVLVM",3
"TRIFER",3
"HELCIVM",3
"HYPSEVS/N",3
"HALICARNASSVS/N",3
"PERPOLIO",3
"SARDIVS",3
"PAVLVS/N1",3
"THRACA/N",3
"THRACVS/A",3
"PRAEMINOR",3
"HYPATINVS/A",3
"HARMONIA/N",3
"ARIMINENSES/N",3
"HARPALVS/N",3
"GANARIA/N",3
"PERSICVM",3
"IMITVS",3
"MAMILLA",3
"THYMBER/N",3
"IMPVRATVS",3
"DORYLAS/N",3
"HEBEO",3
"ARMENIVS/N",3
"MOLPEVS/N",3
"MANCEPS",3
"PROPASSVS",3
"HECAERGE/N",3
"PROSECO",3
"PERTEGO",3
"INCOMMODO",3
"HELENOR/N",3
"ROGATIO",3
"BABYLONIA/N",3
"METELLA/N",3
"PVLCHELLVS",3
"INDICIVA",3
"PALAESTINVS/A",3
"BACCHATIO",3
"PVNCTVLVM",3
"INEQVITO",3
"CEPHENES/N",3
"ROMVLIDAE/N",3
"BACCHICVS/A",3
"PVRPVRO",3
"METROPOLIS",3
"INFANTVLVS",3
"QVADRIFARIAM",3
"GEMISCO",3
"ARTABANVS/N",3
"INOPPORTVNVS",3
"HENDECASYLLABVS",3
"MANTO/N",3
"HERBIDVS",3
"BALANVS",3
"BERNARDVS/N",3
"REPANDO",3
"INTERNVNTIA",3
"TVLLIANVS/A",3
"INTINGO",3
"BALNEARIVS",3
"INTROCEDO/1",3
"REVERTICVLVM",3
"SCHOLARIS",3
"INVESTIS",3
"BALVENTIVS/N",3
"IRREMVNERABILIS",3
"HERMIONE/N",3
"RVFRIVS/N",3
"TVNICO",3
"TVRBATVS",3
"SCITVS/2",3
"LATROCINALIS",3
"RVSO/N",3
"BARCE/N",3
"PALVMBVS",3
"RVSTICVLVS",3
"PAMPHAGVS/N",3
"TIMOTHEVS/N",3
"LVPVLA",3
"HIBERVS/N2",3
"MASINISSA/N",3
"BASIS",3
"MADOR",3
"TONSTRINVM",3
"BATTVO",3
"MALEVOLVS",3
"PRAELECTIO",3
"TORAL",3
"GLITIVS/N",3
"LVSIVS/N",3
"TVTAMEN",3
"MARCESCO",3
"SCRVTA",3
"SABINAE/N",3
"ASTERIA/N",3
"PERBIBO/2",3
"PANTHOIDES/N",3
"MINEVS",3
"SIDERALIS",3
"TYRANNICIDA",3
"HIPPODAME/N",3
"SACES/N",3
"TYRIA/N",3
"MORSICO",3
"HIPPOMANES",3
"LYCAMBES/N",3
"SITARCHIA",3
"SEGERERE",3
"SACRIFICVLVS",3
"SOLITAS",3
"TYRRHIDAE/N",3
"PARAETONIVM/N",3
"LYCISCES/N",3
"PARALYTICVS",3
"PERDVRO",3
"ATINA/N",3
"PERENDINVS",3
"IRRISIO",3
"STRIO",3
"NVGO",3
"BERYLLVS",3
"FVCINVS/N",3
"PERFIDIOSVS",3
"OLIBANVM",3
"PARVS/N",3
"ADVSTIO",3
"GRAVPIVS/N",3
"OFFVLCIO",3
"PERGA/N",3
"MEGES/N",3
"EVENTVS/N",3
"MEHERDATES/N",3
"PERGVS/N",3
"ATYS/N",3
"OSTIATIM",3
"MELANCHAETES/N",3
"PALLIASTRVM",3
"MELAS/N",3
"PVLVERIZO",3
"MELICERTES/N",3
"PERISCELIS",3
"TRAVLVS/N",3
"FAMVLITIO",3
"GVSTATORIVM",3
"MAENIVS/N",3
"AVFIDIA/N",3
"PAVPERTINVS",3
"MELODIA",3
"SEMIGRO",3
"SAMIVS/N",3
"SEMIRASVS",3
"PERMVLTVM",3
"TRIBOCI/N",3
"FVRVVS",3
"SEMISVPINVS",3
"SANGARIVS/N",3
"ABRAHAM/N",3
"HADRIACVS/A",3
"THERO/N",3
"AVLICVS/1",3
"PERVLA",3
"SEMPRONIA/N",3
"LARCIVS/N",3
"CONGESTVS/1",3
"COTVRNIX",3
"ASTITVO",3
"OSSICVLVM",3
"TABVRNVS/N",3
"RAPVM",3
"LARGVS/N",3
"RHANIS/N",3
"RECITATOR",3
"CONIVNCTIM",3
"FLABELLVM",3
"LITTERATVRA",3
"RECONCILIATIO",3
"SALEIANVS/N",3
"SAPO",3
"RHOMPHEA",3
"OTHRYADES/N",3
"TALPA",3
"SASSINA/N",3
"SVBLVCEO",3
"CACHINNABILIS",3
"LATIALIS/A",3
"AHALA/N",3
"LOCRVS/A",3
"CREPVNDIA",3
"EXSOMNIS",3
"ANGVIMANVS",3
"ALAPA",3
"RECVSATIO",3
"ANGVIS/N",3
"FLEXIBILIS",3
"ALBA",3
"LATRATOR",3
"EXSVPERABILIS",3
"CRINISVS/N",3
"EXTEMPORALIS",3
"CENITO",3
"ALBION/N",3
"CONSILIOR",3
"SVBTERRANEVS",3
"ALBVNEA/N",3
"CROCALE/N",3
"SVBVLCVS",3
"ANIVS/N",3
"LOTVS/N",3
"REFINGO",3
"QVAESITOR",3
"REFLEXVS/1",3
"SVBVECTIO",3
"LVCANIVS/N",3
"CROTONIENSIS/A",3
"OENOTRIA/N",3
"ANNIANVS/A",3
"QVALVS",3
"TAVRICVS/A",3
"COMMEATOR",3
"ALEMANNIA/N",3
"LVCIFER/2",3
"TITVLLVS/N",3
"TONGILIVS/N",3
"CONSTITVTVM",3
"FORFEX",3
"FORMATVRA",3
"CONSVETVS",3
"SVEBI/N",3
"SVETTIVS/N",3
"ANTENORIDAE/N",3
"ALICVLA",3
"OLENiVS/A",3
"LVCVLLIANVS/N",3
"LEGIFER",3
"CONLINEO",3
"CVLCITRA",3
"CONSECO",3
"SVFFVGIVM",3
"CONTEMPTRIX",3
"VNIO/1",3
"CONTABVLATIO",3
"XENIVM",3
"NVGOR",3
"CONTRECTATIO",3
"OLYMPICVS",3
"ANTISTHENES/N",3
"REMANO",3
"CONTVMVLO",3
"ALLAPSVS",3
"LENTESCO",3
"SVLMO/N",3
"ANTORES/N",3
"FRANCI/N",3
"ANXIETAS",3
"INNVO",3
"LEONTODAME/N",3
"REMORAMEN",3
"LVCRIFACIO",3
"CONTRADICTIO",3
"LEPRA",3
"CVPA/1",3
"FREMOR",3
"APHELIOTES/N",3
"QVINTIA/N",3
"OPERARIVS/1",3
"NVRSIA/N",3
"APOCVLO",3
"RENVNTIATIO",3
"HARA",3
"CVRETIVS/N",3
"TERENTIANVS/A",3
"NYCTEVS/N",3
"FRISII/N",3
"OPIMIANVS/A",3
"SVPERFICIES",3
"CVRSO",3
"LEVATOR",3
"DILATO",3
"FAVNI/N",3
"DESCRIPTIO",3
"TERRASIDIVS/N",3
"INFATIGABILIS",3
"DIALIS/N",3
"TERREVS",3
"CYBELEIVS/A",3
"OBHAERESCO",3
"AMARICO",3
"APPRIME",3
"FAVORABILIS",3
"FELICIO/N",3
"LAELAPS/N",3
"OBLATRO",3
"AMATHVS/N",3
"CYLINDRVS",3
"DVCATVS",3
"SENSA",3
"AQVARIVS/1",3
"COQVINA",3
"RESNOVAE",3
"RABIRIVS/N",3
"SVPREMVM/2",3
"RADIANS",3
"CORDATVS",3
"OBLOQVOR",3
"TETRINIVS/N",3
"RAEDARIVS",3
"ARA/N",3
"EPVLARIS",3
"EXCRESCO",3
"ARABES/N",3
"RESONABILIS",3
"ADDITAMENTVM",3
"CYPRIVS/A",3
"ORCHESTRA",3
"FERMENTVM",3
"RESPIRATIO",3
"RAPA",3
"OREADES/N",3
"FERRVMINO",3
"CYTORVS/N",3
"ARCENS/N",3
"FESCENNINVS/A",3
"OBSIDIVM/1",3
"AMISSIO",3
"EXIGVVM/1",3
"ARCHELOCHVS/N",3
"LANGOR",3
"LIGVRRIO",3
"RETICVLATVS",3
"SYNNADA/N",3
"APAGE",3
"SYRIACVS/A",3
"OBTEXO",3
"LAPPA",3
"OBTRVDO",3
"REVIRESCO",3
"RECANTO",3
"EPAMINONDAS/N",3
"PERIPATETICVS/A",3
"PVTATOR",3
"IPHITVS/N",3
"EPHEMERIS",3
"PVTEOLANVS/A",3
"PROCVLEIA/N",3
"INOBOEDIENTIA",3
"CHALCIOPE/N",3
"CANTHARVS/N",3
"PROCVRVVS",3
"EGO/G",3
"AGGLOMERO",3
"CHAON/N",3
"DROMAS",3
"H/G",3
"EPIDIPNIS",3
"IRRISVS",3
"INQVIES/1",3
"ADDICTVS",3
"CELEVSMA",3
"COLCHICVS/A",3
"EPISTROPHVS/N",3
"ADEPS",3
"IRREPARABILIS",3
"EPVLATIO",3
"PROFESSOR",3
"DVLICHIVM/N",3
"ISTHMIVS/A",3
"QVADECAVSA",3
"ERATO/N",3
"CHLOREVS/N",3
"DVMOSVS",3
"COLLINVS/N",3
"ITAVERO",3
"INSERPO",3
"CHRAVTTIVS/N",3
"AFFABER",3
"COPTA",3
"MVRCIA/N",3
"ITVRAEVS/A",3
"GAMMA/N",3
"ALEMON/N",3
"PERENNITAS",3
"NONIVS/N",3
"DASIVS/N",3
"ADMONITVS",3
"DENTO/N",3
"NORICVM/N",3
"ERYCINA/N",3
"MVSONIVS/N",3
"PRAEGRAVO",3
"CICVTA/N",3
"PIRAEVS/N",3
"DOMICENIVM",3
"PRAELVDO",3
"ELEPHANTIS/N",3
"NOTOR",3
"ADOREVS",3
"CINCIVS/A",3
"PROOEMIVM",3
"COMMACVLO",3
"CINERARIVS/1",3
"PROPALO",3
"ACERRA/N",3
"IVRISDICTIO",3
"ALTINVM/N",3
"COMMENTOR/2",3
"ETIAMTVM",3
"MYRTETVM",3
"CINYRVS/N",3
"GALBVLVS",3
"ANALECTA",3
"ABIVDICO",3
"EFFVTVO",3
"ZACHARIAS/N",3
"ECHIONIVS/A",3
"GLAPHYRVS/N",3
"DOCIS",3
"EVMELVS/N",3
"INTEMPERIES",3
"NAPAEAE/N",3
"IVDAEICVS/A",3
"CIRCVMARO",3
"GRYLLVS/N",3
"EXHALATIO",3
"PRAESECO",3
"COCCINATVS",3
"EVPHEMVS/N",3
"ADVERSO",3
"EDITA",3
"COSMICOS/A",3
"EVRIPVS",3
"CYANEVS/A",3
"INTERCESSIO",3
"CIRCVMLIGO/2",3
"HIPPOCRATES/N",3
"LATOVS/A",3
"LABDACVS/N",3
"AEAS/N",3
"EFFEMINATVS",3
"MISCELLANEVS",3
"ABORTIVVS",3
"PROSTITVTIO",3
"ABSCESSVS",3
"GIBBER/2",3
"NATTA/N",3
"MISERE",3
"HAEDINVS",3
"COMPLANO",3
"EVECTIO",3
"PROTESILAEVS/N",3
"INTERMICO",3
"NAVPLIVS/N",3
"AEGAEVM/N",3
"PROTOTOMVS",3
"LAMPSACIVS/A",3
"AEGINA/N",3
"CIRRVS",3
"LINGVLA",3
"EVOCATOR",3
"NAVICVLA",3
"INEXSVPERABILIS",3
"MIXTIM",3
"ABYDVS/N",3
"EIVRO",3
"TYPHON",3
"CONCHYLIATVS",3
"CONCILIATRIX",3
"INFIDELITAS",3
"MODVLATOR",3
"MEMOR/N",3
"PECTORALIS",3
"INFINDO",3
"PRESSVS/1",3
"CLARIVS/A",3
"ACCLINO",3
"PSYTHIA",3
"MYRINVS/N",3
"GENERABILIS",3
"PRIMAS",3
"NINVS/N",3
"ATTVS/N",3
"PRIMITIVVS",3
"EMANCIPO",3
"INFVSCO",3
"OPOBALSAMVM",3
"INVISIBILIS",3
"DIVICO/N",3
"SESSILIS",3
"AESCVLEVS",3
"ORYX",3
"MVSICATVS",3
"ACESTA/N",3
"PRINCIPIALIS",3
"CLINIA/N",3
"OMNINOMINIS",3
"PRAESTITOR",3
"PVGILLAR",3
"RESTITVTIO",3
"ACHELOIS/N",3
"GEOMETRES",3
"CONDVCTOR",3
"SEMPITERNITAS",3
"VERVECINVS",3
"AETHALION/N",3
"MONTICOLA",3
"PROCERTOHABEO",3
"EMVLGEO",3
"VALIDITAS",3
"ACILIVS/N",3
"CLVSIVM/N",3
"INHOSPITALIS",3
"ASPARAGVS",3
"VVLNIFICVS",3
"INVITATIO",3
"ENVNTIATIO",3
"INVOCATIO",3
"INIVCVNDVS",3
"ILLATIVVS",3
"ENO",3
"SORTITIO",3
"ILLAETABILIS",3
"NICOMEDES/N",3
"ACTVMERVS/N",3
"CERTIOREMFACIO",3
"BOTERDVM/N",3
"AFRICANVS/A",3
"COCYTIVS/A",3
"MVGILIS",3
"DORCEVS/N",3
"PVSIO",3
"BVTVNTI/N",3
"CANTIA/N",3
"SVAVIOR",3
"PIPPINVS/N",3
"VESONTIO/N",3
"CAPENA/N",3
"PISAEVS/A",3
"ENVMERATIO",3
"DEXAMENVS/N",3
"HYPAEPA",3
"VIGORO",3
"VOLATICVS",3
"IACTATOR",3
"BRASILIA/N",3
"PLACAMENTVM",3
"VVESCO",3
"PLACITVM",3
"HERRENIVS/N",3
"VACEFIO",3
"DECVRIO/1",3
"AMBIFARIAM",3
"IMPOLITVS",3
"BROCMAIL/N1",3
"INSPECTIO",3
"ICARIVS/A",3
"SP/N",3
"VICTVALIS",3
"ANTICLEA/N",3
"CARNARIVS/1",3
"DIGRESSVS",3
"DEFERVESCO",3
"INCREPATIO",3
"DILATATIO",3
"SPECTATRIX",3
"CONVIBRO",3
"PLEVMOXII/N",3
"SERPYLLVM",3
"DILVCVLVM",3
"MERCVRIOLVS/N",3
"DEREPENTE",3
"INCVRSITO",3
"DEFRVTVM",3
"INDECENTER",3
"VARIANVS/A",3
"VARIABILIS",3
"DIOMEDEVS/A",3
"CACVMINO",3
"CASTICVS/N",3
"PETER/N6",3
"DEIPHOBE/N",3
"VASTATIO",3
"FVNIREPVS",3
"INDIGESTVS",3
"DIREPTIO",3
"ILLAQVEO",3
"HONORINVS/N",3
"SPOLIATRIX",3
"INDILIGENTIA",3
"PRAECOQVIS",3
"DELICTOR",3
"PROBATOR",3
"PROMPTVARIVS",3
"SPORTELLA",3
"CATERVATIM",3
"WAFNA",3
"SPVRIVS/2",3
"NATVRABILIS",3
"IMAGINARIVS",3
"VELIA/N",3
"CAESERNIVS/N",3
"SQVILLA",3
"DISPAREO",3
"PALLIATVS",3
"INEXHAVSTVS",3
"ACHELOVS/N",3
"PHIALE/N",3
"CAVLON/N",3
"PHILADELPHIA/N",3
"VITIGENVS",3
"VITISATOR",3
"SIGNATOR",3
"DISQVIRO",3
"IMMENSVM/1",3
"CALATHISCVS",3
"PROELIATOR",3
"VENENARIVS",3
"HIRPINVS/N",3
"RELICINVS",3
"PONDEROSVS",3
"VOCAMEN",3
"RVDOR",3
"SILLIVS/N",3
"STERNVTO",3
"SATVRITAS",3
"SILVRES/N",3
"PHLEGYAS/N",3
"PHOCEVS/N",3
"STILBON/N",3
"POPVLARITAS",3
"TIBICINIVM",3
"POPVLATVS",3
"VERADICERE",3
"DERISVS",3
"SVBPATEO",3
"SIMVLATOR",3
"CALPVRNIVS/A",3
"SIMVS",3
"IMPES",3
"CALVMNIOR",3
"SVCCVBO/2",3
"CENTENIVS/N",3
"SVPERSISTO",3
"SVPERVIVO",3
"PICVS",3
"CALVARIVM",3
"SVPPLICVE",3
"DESPONSO",3
"STRIGA",3
"VERPA",3
"HIPPOCOON/N",3
"SISYPHIVS/A",3
"HOSPITOR",3
"CEREBROSVS",3
"VERSVRA",3
"CERIGO",3
"DESVRGO",3
"DAPSILIS",3
"SMINTHE/N",3
"VNGVICVLVS",3
"DETESTATIO",3
"HVMECTVS",3
"STVPRO",3
"DAREVS/N",3
"VERVCLOETIVS/N",3
"CONSEDO",3
"POTENTER",3
"TRVCVLENTIA",3
"PINNIGER",3
"DETRACTO",3
"VERVTVS",3
"SOL/N",3
"MENESTHEVS/N",3
"PLVTARCHVS/N",3
"PERPERNA/N",3
"HAERESIS",3
"PERPETVITAS",3
"GVRGVSTIOLVM",3
"SENIVS/A",3
"ARGOVS/A",3
"TRIFAVX",3
"SARDINIENSIS/A",3
"THOMAS/N",3
"POTVLENTVS",3
"ARGVTO",3
"GALLICANVS/N",3
"TRINACRIVS/N",3
"CLANIS/N",3
"AVTONOEIVS/A",3
"PRAESAGO",3
"ARINTHAEVS/N",3
"HARPOCRATES/N",3
"MALLEVS",3
"AVXILIATOR",3
"SATISACCIPIO",3
"HARPE",3
"MAMILIVS/N",3
"AVERNALIS/A",3
"GARAMANTIS/A",3
"HEBE/N",3
"GARGONIVS/N",3
"TRITVRA",3
"INAFFECTATVS",3
"PEDANVS/A",3
"PROMPTVARIVM",3
"INCERTO",3
"ASTYAGES/N",3
"AVIVM",3
"INCLEMENS",3
"ASSVLA",3
"ARMISONVS",3
"TIBERINVS/N",3
"METAVRVS/N",3
"SCABELLVM",3
"TROGVS/N",3
"HELICAON/N",3
"GELA/N",3
"ARQVATVS",3
"SCABO",3
"TROILVS/N",3
"METIVS/N",3
"PERTRANSEO",3
"BACCHEVS/A",3
"PVRIFICO",3
"METOR",3
"PELETHRONIVM/N",3
"ARSACIDES/N",3
"QVAESTICVLVS",3
"ARSINOE/N",3
"HELVIVS/N",3
"QVINQVENNALIS",3
"INOCVLO",3
"ARTERIA",3
"MICHAEL/N",3
"HENNAEVS/A",3
"SCATEBRA",3
"MANVPRETIVM",3
"REGRESSIO",3
"MIHILICET",3
"INSPERSVS",3
"BARRASIVS/N",3
"MARATHON/N",3
"SCELEROSVS",3
"BLASIVS/N",3
"REPLAVDO",3
"ARVINA",3
"PELVSIVM/N",3
"BALLISTA",3
"CLEOPHILVS/N",3
"MAREOTIS/A",3
"PALLANTEVM/N",3
"RIVALIS/2",3
"HERMINIVS/N",3
"PALLENE/N",3
"MARMORO",3
"LARISSA/N",3
"MARPESIVS/A",3
"PALMVS/N",3
"PEPLVS",3
"TVRICREMVS",3
"RVSTICOR",3
"TOLOSATES/N",3
"BARTHOLOMAEVS/N",3
"SCABIOSVS",3
"TVRMATIM",3
"TVRPILIANVS/N",3
